Year,Month,Day,location,WindSpeed9am,Humidity9am,State
2016,6,29,Glenelg,20,84,VIC
2016,6,30,Glenelg,28,84,VIC
2016,7,1,Glenelg,26,74,VIC
2016,7,2,Glenelg,30,74,VIC
2016,7,3,Glenelg,19,91,VIC
2016,7,4,Glenelg,20,78,VIC
2016,7,5,Glenelg,2,95,VIC
2016,7,6,Glenelg,19,86,VIC
2016,7,7,Glenelg,0,91,VIC
2016,7,8,Glenelg,9,95,VIC
2016,7,9,Glenelg,6,94,VIC
2016,7,10,Glenelg,31,89,VIC
2016,7,11,Glenelg,43,70,VIC
2016,7,12,Glenelg,54,70,VIC
2016,7,13,Glenelg,35,76,VIC
2016,7,14,Glenelg,35,69,VIC
2016,7,15,Glenelg,17,94,VIC
2016,7,16,Glenelg,11,80,VIC
2016,7,17,Glenelg,20,84,VIC
2016,7,18,Glenelg,24,65,VIC
2016,7,19,Glenelg,9,93,VIC
2016,7,20,Glenelg,6,94,VIC
2016,7,21,Glenelg,13,94,VIC
2016,7,22,Glenelg,35,80,VIC
2016,7,23,Glenelg,35,50,VIC
2016,7,24,Glenelg,17,91,VIC
2016,7,25,Glenelg,22,79,VIC
2016,7,26,Glenelg,17,79,VIC
2016,7,27,Glenelg,24,61,VIC
2016,7,28,Glenelg,30,79,VIC
2016,7,29,Glenelg,28,77,VIC
2016,7,30,Glenelg,11,90,VIC
2016,7,31,Glenelg,11,85,VIC
2016,8,1,Glenelg,20,87,VIC
2016,8,2,Glenelg,17,72,VIC
2016,8,3,Glenelg,11,62,VIC
2016,8,4,Glenelg,9,79,VIC
2016,8,5,Glenelg,11,90,VIC
2016,8,6,Glenelg,9,82,VIC
2016,8,7,Glenelg,13,77,VIC
2016,8,8,Glenelg,19,72,VIC
2016,8,9,Glenelg,22,68,VIC
2016,8,10,Glenelg,24,83,VIC
2016,8,11,Glenelg,15,84,VIC
2016,8,12,Glenelg,28,77,VIC
2016,8,13,Glenelg,17,90,VIC
2016,8,14,Glenelg,15,94,VIC
2016,8,15,Glenelg,17,82,VIC
2016,8,16,Glenelg,26,62,VIC
2016,8,17,Glenelg,9,70,VIC
2016,8,18,Glenelg,22,55,VIC
2016,8,19,Glenelg,19,87,VIC
2016,8,20,Glenelg,33,75,VIC
2016,8,21,Glenelg,13,94,VIC
2016,8,22,Glenelg,9,95,VIC
2016,8,23,Glenelg,6,88,VIC
2016,8,24,Glenelg,0,84,VIC
2016,8,25,Glenelg,13,63,VIC
2016,8,26,Glenelg,13,75,VIC
2016,8,27,Glenelg,22,78,VIC
2016,8,28,Glenelg,13,63,VIC
2016,8,29,Glenelg,15,59,VIC
2016,8,30,Glenelg,24,91,VIC
2016,8,31,Glenelg,24,87,VIC
2016,9,2,Glenelg,9,92,VIC
2016,9,3,Glenelg,19,83,VIC
2016,9,4,Glenelg,19,87,VIC
2016,9,5,Glenelg,19,89,VIC
2016,9,6,Glenelg,11,95,VIC
2016,9,7,Glenelg,17,90,VIC
2016,9,8,Glenelg,20,64,VIC
2016,9,9,Glenelg,11,94,VIC
2016,9,10,Glenelg,15,91,VIC
2016,9,11,Glenelg,19,89,VIC
2016,9,12,Glenelg,4,92,VIC
2016,9,13,Glenelg,17,92,VIC
2016,9,14,Glenelg,7,93,VIC
2016,9,15,Glenelg,20,69,VIC
2016,9,16,Glenelg,17,87,VIC
2016,9,17,Glenelg,20,67,VIC
2016,9,18,Glenelg,19,63,VIC
2016,9,19,Glenelg,15,77,VIC
2016,9,20,Glenelg,19,69,VIC
2016,9,21,Glenelg,15,94,VIC
2016,9,22,Glenelg,13,63,VIC
2016,9,23,Glenelg,13,72,VIC
2016,9,24,Glenelg,19,74,VIC
2016,9,25,Glenelg,26,69,VIC
2016,9,26,Glenelg,20,81,VIC
2016,9,27,Glenelg,26,64,VIC
2016,9,28,Glenelg,17,79,VIC
2016,9,29,Glenelg,20,76,VIC
2016,9,30,Glenelg,11,86,VIC
2016,10,1,Glenelg,31,89,VIC
2016,10,2,Glenelg,26,57,VIC
2016,10,3,Glenelg,28,81,VIC
2016,10,4,Glenelg,48,71,VIC
2016,10,5,Glenelg,28,80,VIC
2016,10,6,Glenelg,13,80,VIC
2016,10,7,Glenelg,24,86,VIC
2016,10,8,Glenelg,11,66,VIC
2016,10,9,Glenelg,31,60,VIC
2016,10,10,Glenelg,43,64,VIC
2016,10,11,Glenelg,26,71,VIC
2016,10,12,Glenelg,24,90,VIC
2016,10,13,Glenelg,7,62,VIC
2016,10,14,Glenelg,11,86,VIC
2016,10,15,Glenelg,28,42,VIC
2016,10,16,Glenelg,26,78,VIC
2016,10,17,Glenelg,28,61,VIC
2016,10,18,Glenelg,26,75,VIC
2016,10,19,Glenelg,20,66,VIC
2016,10,20,Glenelg,22,57,VIC
2016,10,21,Glenelg,22,82,VIC
2016,10,22,Glenelg,24,60,VIC
2016,10,23,Glenelg,13,59,VIC
2016,10,24,Glenelg,11,67,VIC
2016,10,25,Glenelg,22,50,VIC
2016,10,26,Glenelg,11,93,VIC
2016,10,27,Glenelg,15,54,VIC
2016,10,28,Glenelg,13,78,VIC
2016,10,29,Glenelg,7,74,VIC
2016,10,30,Glenelg,41,71,VIC
2016,10,31,Glenelg,31,76,VIC
2016,11,1,Glenelg,31,79,VIC
2016,11,2,Glenelg,24,76,VIC
2016,11,3,Glenelg,20,72,VIC
2016,11,4,Glenelg,28,57,VIC
2016,11,5,Glenelg,26,75,VIC
2016,11,6,Glenelg,30,75,VIC
2016,11,7,Glenelg,19,57,VIC
2016,11,8,Glenelg,20,73,VIC
2016,11,9,Glenelg,9,87,VIC
2016,11,10,Glenelg,9,64,VIC
2016,11,11,Glenelg,17,70,VIC
2016,11,12,Glenelg,19,88,VIC
2016,11,13,Glenelg,31,94,VIC
2016,11,14,Glenelg,13,70,VIC
2016,11,15,Glenelg,22,82,VIC
2016,11,16,Glenelg,9,91,VIC
2016,11,17,Glenelg,20,57,VIC
2016,11,18,Glenelg,11,82,VIC
2016,11,19,Glenelg,7,66,VIC
2016,11,20,Glenelg,9,77,VIC
2016,11,21,Glenelg,24,55,VIC
2016,11,22,Glenelg,11,70,VIC
2016,11,23,Glenelg,19,70,VIC
2016,11,24,Glenelg,19,67,VIC
2016,11,25,Glenelg,19,62,VIC
2016,11,26,Glenelg,17,71,VIC
2016,11,27,Glenelg,9,68,VIC
2016,11,28,Glenelg,6,72,VIC
2016,11,29,Glenelg,13,69,VIC
2016,11,30,Glenelg,15,75,VIC
2016,12,1,Glenelg,2,61,VIC
2016,12,2,Glenelg,17,71,VIC
2016,12,3,Glenelg,9,58,VIC
2016,12,4,Glenelg,7,84,VIC
2016,12,5,Glenelg,24,70,VIC
2016,12,6,Glenelg,6,59,VIC
2016,12,7,Glenelg,11,86,VIC
2016,12,9,Glenelg,20,58,VIC
2016,12,10,Glenelg,11,90,VIC
2016,12,11,Glenelg,9,62,VIC
2016,12,12,Glenelg,15,72,VIC
2016,12,13,Glenelg,24,31,VIC
2016,12,14,Glenelg,17,57,VIC
2016,12,15,Glenelg,17,53,VIC
2016,12,16,Glenelg,20,70,VIC
2016,12,17,Glenelg,37,61,VIC
2016,12,18,Glenelg,9,53,VIC
2016,12,19,Glenelg,22,47,VIC
2016,12,20,Glenelg,26,66,VIC
2016,12,21,Glenelg,19,85,VIC
2016,12,22,Glenelg,13,76,VIC
2016,12,23,Glenelg,11,75,VIC
2016,12,24,Glenelg,9,91,VIC
2016,12,25,Glenelg,11,93,VIC
2016,12,26,Glenelg,13,95,VIC
2016,12,27,Glenelg,17,89,VIC
2016,12,28,Glenelg,26,92,VIC
2016,12,29,Glenelg,7,90,VIC
2016,12,30,Glenelg,22,73,VIC
2016,12,31,Glenelg,24,85,VIC
2017,1,1,Glenelg,19,93,VIC
2017,1,2,Glenelg,11,87,VIC
2017,1,3,Glenelg,17,65,VIC
2017,1,4,Glenelg,17,75,VIC
2017,1,5,Glenelg,15,94,VIC
2017,1,6,Glenelg,15,88,VIC
2017,1,7,Glenelg,15,52,VIC
2017,1,8,Glenelg,20,80,VIC
2017,1,9,Glenelg,6,69,VIC
2017,1,10,Glenelg,11,73,VIC
2017,1,11,Glenelg,13,89,VIC
2017,1,12,Glenelg,7,67,VIC
2017,1,13,Glenelg,20,87,VIC
2017,1,14,Glenelg,39,72,VIC
2017,1,15,Glenelg,11,63,VIC
2017,1,16,Glenelg,11,87,VIC
2017,1,17,Glenelg,13,43,VIC
2017,1,18,Glenelg,19,65,VIC
2017,1,19,Glenelg,17,67,VIC
2017,1,20,Glenelg,19,85,VIC
2017,1,21,Glenelg,13,82,VIC
2017,1,22,Glenelg,15,82,VIC
2017,1,23,Glenelg,4,61,VIC
2017,1,24,Glenelg,20,66,VIC
2017,1,25,Glenelg,7,77,VIC
2017,1,26,Glenelg,15,72,VIC
2017,1,27,Glenelg,2,71,VIC
2017,1,28,Glenelg,13,90,VIC
2017,1,29,Glenelg,9,90,VIC
2017,1,30,Glenelg,30,78,VIC
2017,1,31,Glenelg,20,57,VIC
2017,2,1,Glenelg,7,86,VIC
2017,2,2,Glenelg,22,70,VIC
2017,2,3,Glenelg,17,68,VIC
2017,2,4,Glenelg,7,93,VIC
2017,2,5,Glenelg,15,86,VIC
2017,2,6,Glenelg,20,63,VIC
2017,2,7,Glenelg,26,63,VIC
2017,2,8,Glenelg,15,87,VIC
2017,2,9,Glenelg,15,78,VIC
2017,2,10,Glenelg,13,83,VIC
2017,2,11,Glenelg,9,78,VIC
2017,2,12,Glenelg,28,57,VIC
2017,2,13,Glenelg,24,87,VIC
2017,2,14,Glenelg,4,90,VIC
2017,2,15,Glenelg,19,61,VIC
2017,2,16,Glenelg,0,88,VIC
2017,2,17,Glenelg,19,80,VIC
2017,2,18,Glenelg,19,60,VIC
2017,2,19,Glenelg,22,80,VIC
2017,2,20,Glenelg,15,74,VIC
2017,2,21,Glenelg,9,90,VIC
2017,2,22,Glenelg,22,42,VIC
2017,2,23,Glenelg,24,88,VIC
2017,2,24,Glenelg,11,67,VIC
2017,2,25,Glenelg,17,61,VIC
2017,2,26,Glenelg,13,85,VIC
2017,2,27,Glenelg,7,92,VIC
2017,2,28,Glenelg,11,54,VIC
2017,3,1,Glenelg,11,50,VIC
2017,3,2,Glenelg,15,92,VIC
2017,3,3,Glenelg,19,77,VIC
2017,3,4,Glenelg,15,89,VIC
2017,3,5,Glenelg,24,82,VIC
2017,3,6,Glenelg,20,67,VIC
2017,3,7,Glenelg,24,70,VIC
2017,3,8,Glenelg,15,79,VIC
2017,3,9,Glenelg,20,39,VIC
2017,3,10,Glenelg,11,84,VIC
2017,3,11,Glenelg,11,86,VIC
2017,3,12,Glenelg,6,89,VIC
2017,3,13,Glenelg,17,85,VIC
2017,3,14,Glenelg,13,93,VIC
2017,3,15,Glenelg,9,66,VIC
2017,3,16,Glenelg,24,65,VIC
2017,3,17,Glenelg,13,68,VIC
2017,3,18,Glenelg,9,91,VIC
2017,3,19,Glenelg,13,63,VIC
2017,3,20,Glenelg,13,93,VIC
2017,3,21,Glenelg,20,93,VIC
2017,3,22,Glenelg,22,81,VIC
2017,3,23,Glenelg,20,84,VIC
2017,3,24,Glenelg,17,89,VIC
2017,3,25,Glenelg,11,69,VIC
2017,3,26,Glenelg,0,83,VIC
2017,3,27,Glenelg,35,86,VIC
2017,3,28,Glenelg,17,86,VIC
2017,3,29,Glenelg,24,86,VIC
2017,3,30,Glenelg,15,66,VIC
2017,3,31,Glenelg,9,70,VIC
2017,4,1,Glenelg,19,56,VIC
2017,4,2,Glenelg,17,66,VIC
2017,4,3,Glenelg,15,62,VIC
2017,4,4,Glenelg,7,92,VIC
2017,4,5,Glenelg,11,71,VIC
2017,4,6,Glenelg,15,60,VIC
2017,4,7,Glenelg,19,44,VIC
2017,4,8,Glenelg,17,61,VIC
2017,4,9,Glenelg,26,81,VIC
2017,4,10,Glenelg,20,62,VIC
2017,4,11,Glenelg,11,82,VIC
2017,4,12,Glenelg,9,82,VIC
2017,4,13,Glenelg,15,91,VIC
2017,4,14,Glenelg,0,92,VIC
2017,4,15,Glenelg,9,76,VIC
2017,4,16,Glenelg,13,77,VIC
2017,4,17,Glenelg,11,94,VIC
2017,4,18,Glenelg,9,78,VIC
2017,4,19,Glenelg,7,92,VIC
2017,4,20,Glenelg,9,64,VIC
2017,4,21,Glenelg,17,94,VIC
2017,4,22,Glenelg,9,94,VIC
2017,4,23,Glenelg,11,90,VIC
2017,4,24,Glenelg,7,91,VIC
2017,4,25,Glenelg,9,94,VIC
2017,4,26,Glenelg,24,54,VIC
2017,4,27,Glenelg,13,71,VIC
2017,4,28,Glenelg,24,93,VIC
2017,4,29,Glenelg,11,92,VIC
2017,4,30,Glenelg,9,81,VIC
2017,5,1,Glenelg,24,74,VIC
2017,5,2,Glenelg,20,66,VIC
2017,5,3,Glenelg,7,82,VIC
2017,5,4,Glenelg,9,76,VIC
2017,5,5,Glenelg,13,91,VIC
2017,5,6,Glenelg,30,86,VIC
2017,5,7,Glenelg,15,67,VIC
2017,5,8,Glenelg,7,88,VIC
2017,5,9,Glenelg,9,74,VIC
2017,5,10,Glenelg,11,93,VIC
2017,5,11,Glenelg,11,95,VIC
2017,5,12,Glenelg,13,84,VIC
2017,5,13,Glenelg,6,88,VIC
2017,5,14,Glenelg,7,93,VIC
2017,5,15,Glenelg,4,94,VIC
2017,5,16,Glenelg,9,94,VIC
2017,5,17,Glenelg,22,83,VIC
2017,5,18,Glenelg,11,87,VIC
2017,5,19,Glenelg,13,90,VIC
2017,5,20,Glenelg,13,92,VIC
2017,5,21,Glenelg,13,87,VIC
2017,5,22,Glenelg,17,77,VIC
2017,5,23,Glenelg,15,93,VIC
2017,5,24,Glenelg,28,68,VIC
2017,5,25,Glenelg,20,88,VIC
2017,5,26,Glenelg,6,88,VIC
2017,5,27,Glenelg,24,68,VIC
2017,5,28,Glenelg,20,82,VIC
2017,5,29,Glenelg,13,89,VIC
2017,5,30,Glenelg,17,74,VIC
2017,5,31,Glenelg,11,68,VIC
2017,6,1,Glenelg,7,86,VIC
2017,6,2,Glenelg,9,85,VIC
2017,6,3,Glenelg,9,93,VIC
2017,6,4,Glenelg,17,91,VIC
2017,6,5,Glenelg,13,94,VIC
2017,6,6,Glenelg,15,63,VIC
2017,6,7,Glenelg,2,91,VIC
2017,6,8,Glenelg,22,89,VIC
2017,6,9,Glenelg,9,79,VIC
2017,6,10,Glenelg,7,94,VIC
2017,6,11,Glenelg,19,90,VIC
2017,6,12,Glenelg,9,92,VIC
2017,6,13,Glenelg,9,86,VIC
2017,6,14,Glenelg,17,93,VIC
2017,6,15,Glenelg,13,87,VIC
2017,6,16,Glenelg,13,93,VIC
2017,6,17,Glenelg,13,95,VIC
2017,6,18,Glenelg,2,93,VIC
2017,6,19,Glenelg,17,94,VIC
2017,6,20,Glenelg,30,81,VIC
2017,6,21,Glenelg,0,85,VIC
2017,6,22,Glenelg,11,90,VIC
2017,6,23,Glenelg,17,83,VIC
2017,6,24,Glenelg,7,75,VIC
2017,6,25,Glenelg,20,92,VIC
2009,1,1,Banyule,19,56,VIC
2009,1,2,Banyule,13,75,VIC
2009,1,3,Banyule,6,59,VIC
2009,1,4,Banyule,6,73,VIC
2009,1,5,Banyule,4,66,VIC
2009,1,6,Banyule,6,53,VIC
2009,1,7,Banyule,7,89,VIC
2009,1,8,Banyule,19,59,VIC
2009,1,9,Banyule,13,52,VIC
2009,1,10,Banyule,4,69,VIC
2009,1,11,Banyule,6,85,VIC
2009,1,12,Banyule,2,75,VIC
2009,1,13,Banyule,9,62,VIC
2009,1,14,Banyule,28,12,VIC
2009,1,15,Banyule,17,63,VIC
2009,1,16,Banyule,24,51,VIC
2009,1,17,Banyule,15,53,VIC
2009,1,18,Banyule,6,64,VIC
2009,1,19,Banyule,11,51,VIC
2009,1,20,Banyule,4,37,VIC
2009,1,21,Banyule,6,66,VIC
2009,1,22,Banyule,31,58,VIC
2009,1,23,Banyule,6,46,VIC
2009,1,24,Banyule,20,56,VIC
2009,1,25,Banyule,4,62,VIC
2009,1,26,Banyule,11,72,VIC
2009,1,27,Banyule,7,74,VIC
2009,1,28,Banyule,9,36,VIC
2009,1,29,Banyule,24,18,VIC
2009,1,30,Banyule,9,42,VIC
2009,1,31,Banyule,6,57,VIC
2009,2,1,Banyule,6,72,VIC
2009,2,2,Banyule,7,77,VIC
2009,2,3,Banyule,15,71,VIC
2009,2,4,Banyule,11,74,VIC
2009,2,5,Banyule,7,65,VIC
2009,2,6,Banyule,9,82,VIC
2009,2,7,Banyule,6,38,VIC
2009,2,8,Banyule,7,82,VIC
2009,2,9,Banyule,13,54,VIC
2009,2,10,Banyule,17,42,VIC
2009,2,11,Banyule,19,57,VIC
2009,2,12,Banyule,11,59,VIC
2009,2,13,Banyule,2,64,VIC
2009,2,14,Banyule,7,63,VIC
2009,2,15,Banyule,4,77,VIC
2009,2,16,Banyule,0,71,VIC
2009,2,17,Banyule,11,64,VIC
2009,2,18,Banyule,6,66,VIC
2009,2,19,Banyule,6,78,VIC
2009,2,20,Banyule,7,82,VIC
2009,2,21,Banyule,17,72,VIC
2009,2,22,Banyule,11,75,VIC
2009,2,23,Banyule,9,79,VIC
2009,2,24,Banyule,7,54,VIC
2009,2,25,Banyule,9,97,VIC
2009,2,26,Banyule,9,92,VIC
2009,2,27,Banyule,4,69,VIC
2009,2,28,Banyule,9,69,VIC
2009,3,1,Banyule,11,73,VIC
2009,3,2,Banyule,9,60,VIC
2009,3,3,Banyule,19,54,VIC
2009,3,4,Banyule,17,56,VIC
2009,3,5,Banyule,9,96,VIC
2009,3,6,Banyule,0,96,VIC
2009,3,7,Banyule,11,65,VIC
2009,3,8,Banyule,11,65,VIC
2009,3,9,Banyule,7,86,VIC
2009,3,10,Banyule,6,99,VIC
2009,3,11,Banyule,0,99,VIC
2009,3,12,Banyule,9,63,VIC
2009,3,13,Banyule,0,95,VIC
2009,3,14,Banyule,20,64,VIC
2009,3,15,Banyule,22,77,VIC
2009,3,16,Banyule,13,62,VIC
2009,3,17,Banyule,13,70,VIC
2009,3,18,Banyule,9,71,VIC
2009,3,19,Banyule,7,56,VIC
2009,3,20,Banyule,6,89,VIC
2009,3,21,Banyule,6,78,VIC
2009,3,22,Banyule,11,30,VIC
2009,3,23,Banyule,11,78,VIC
2009,3,24,Banyule,6,91,VIC
2009,3,25,Banyule,2,93,VIC
2009,3,26,Banyule,6,99,VIC
2009,3,27,Banyule,2,72,VIC
2009,3,28,Banyule,7,90,VIC
2009,3,29,Banyule,7,63,VIC
2009,3,30,Banyule,0,96,VIC
2009,3,31,Banyule,9,99,VIC
2009,4,1,Banyule,2,85,VIC
2009,4,2,Banyule,6,69,VIC
2009,4,3,Banyule,17,56,VIC
2009,4,4,Banyule,9,79,VIC
2009,4,5,Banyule,11,65,VIC
2009,4,6,Banyule,6,97,VIC
2009,4,7,Banyule,7,99,VIC
2009,4,8,Banyule,7,69,VIC
2009,4,9,Banyule,4,80,VIC
2009,4,10,Banyule,0,84,VIC
2009,4,11,Banyule,2,90,VIC
2009,4,12,Banyule,4,99,VIC
2009,4,13,Banyule,7,90,VIC
2009,4,14,Banyule,9,64,VIC
2009,4,15,Banyule,22,65,VIC
2009,4,16,Banyule,24,52,VIC
2009,4,17,Banyule,11,65,VIC
2009,4,18,Banyule,0,86,VIC
2009,4,19,Banyule,7,77,VIC
2009,4,20,Banyule,6,99,VIC
2009,4,21,Banyule,9,86,VIC
2009,4,22,Banyule,0,79,VIC
2009,4,23,Banyule,9,70,VIC
2009,4,24,Banyule,30,64,VIC
2009,4,25,Banyule,15,75,VIC
2009,4,26,Banyule,20,64,VIC
2009,4,27,Banyule,7,69,VIC
2009,4,28,Banyule,2,87,VIC
2009,4,29,Banyule,6,99,VIC
2009,4,30,Banyule,N,17,VIC
2009,5,1,Banyule,20,49,VIC
2009,5,2,Banyule,4,99,VIC
2009,5,3,Banyule,6,93,VIC
2009,5,4,Banyule,6,94,VIC
2009,5,5,Banyule,4,99,VIC
2009,5,6,Banyule,7,94,VIC
2009,5,7,Banyule,13,81,VIC
2009,5,8,Banyule,0,86,VIC
2009,5,9,Banyule,7,100,VIC
2009,5,10,Banyule,4,90,VIC
2009,5,11,Banyule,2,99,VIC
2009,5,12,Banyule,4,99,VIC
2009,5,13,Banyule,9,70,VIC
2009,5,14,Banyule,11,72,VIC
2009,5,15,Banyule,19,73,VIC
2009,5,16,Banyule,20,72,VIC
2009,5,17,Banyule,7,98,VIC
2009,5,18,Banyule,4,99,VIC
2009,5,19,Banyule,7,99,VIC
2009,5,20,Banyule,7,94,VIC
2009,5,21,Banyule,0,100,VIC
2009,5,22,Banyule,6,99,VIC
2009,5,23,Banyule,9,80,VIC
2009,5,24,Banyule,11,47,VIC
2009,5,25,Banyule,24,51,VIC
2009,5,26,Banyule,6,99,VIC
2009,5,27,Banyule,4,99,VIC
2009,5,28,Banyule,7,99,VIC
2009,5,29,Banyule,0,100,VIC
2009,5,30,Banyule,0,100,VIC
2009,5,31,Banyule,6,100,VIC
2009,6,1,Banyule,0,99,VIC
2009,6,2,Banyule,6,100,VIC
2009,6,3,Banyule,4,100,VIC
2009,6,4,Banyule,13,80,VIC
2009,6,5,Banyule,2,100,VIC
2009,6,6,Banyule,7,99,VIC
2009,6,7,Banyule,7,100,VIC
2009,6,8,Banyule,15,79,VIC
2009,6,9,Banyule,17,92,VIC
2009,6,10,Banyule,2,99,VIC
2009,6,11,Banyule,4,88,VIC
2009,6,12,Banyule,13,78,VIC
2009,6,13,Banyule,24,69,VIC
2009,6,14,Banyule,4,71,VIC
2009,6,15,Banyule,4,99,VIC
2009,6,16,Banyule,0,100,VIC
2009,6,17,Banyule,4,100,VIC
2009,6,18,Banyule,4,100,VIC
2009,6,19,Banyule,7,99,VIC
2009,6,20,Banyule,13,55,VIC
2009,6,21,Banyule,9,88,VIC
2009,6,22,Banyule,7,100,VIC
2009,6,23,Banyule,4,99,VIC
2009,6,24,Banyule,0,91,VIC
2009,6,25,Banyule,7,100,VIC
2009,6,26,Banyule,6,99,VIC
2009,6,27,Banyule,4,99,VIC
2009,6,28,Banyule,7,100,VIC
2009,6,29,Banyule,22,84,VIC
2009,6,30,Banyule,33,68,VIC
2009,7,1,Banyule,28,74,VIC
2009,7,2,Banyule,15,73,VIC
2009,7,3,Banyule,17,90,VIC
2009,7,4,Banyule,13,96,VIC
2009,7,5,Banyule,7,92,VIC
2009,7,6,Banyule,6,94,VIC
2009,7,7,Banyule,6,99,VIC
2009,7,8,Banyule,NNW,11,VIC
2009,7,9,Banyule,7,92,VIC
2009,7,10,Banyule,7,86,VIC
2009,7,11,Banyule,26,60,VIC
2009,7,12,Banyule,19,76,VIC
2009,7,13,Banyule,19,79,VIC
2009,7,14,Banyule,11,84,VIC
2009,7,15,Banyule,6,99,VIC
2009,7,16,Banyule,7,99,VIC
2009,7,17,Banyule,4,100,VIC
2009,7,18,Banyule,6,95,VIC
2009,7,19,Banyule,22,70,VIC
2009,7,20,Banyule,30,51,VIC
2009,7,21,Banyule,13,44,VIC
2009,7,22,Banyule,19,65,VIC
2009,7,23,Banyule,9,99,VIC
2009,7,24,Banyule,9,99,VIC
2009,7,25,Banyule,17,57,VIC
2009,7,26,Banyule,9,76,VIC
2009,7,27,Banyule,19,75,VIC
2009,7,28,Banyule,15,73,VIC
2009,7,29,Banyule,15,75,VIC
2009,7,30,Banyule,15,88,VIC
2009,7,31,Banyule,9,79,VIC
2009,8,1,Banyule,15,70,VIC
2009,8,2,Banyule,20,78,VIC
2009,8,3,Banyule,15,71,VIC
2009,8,4,Banyule,26,64,VIC
2009,8,5,Banyule,9,86,VIC
2009,8,6,Banyule,17,55,VIC
2009,8,7,Banyule,20,77,VIC
2009,8,8,Banyule,6,91,VIC
2009,8,9,Banyule,11,72,VIC
2009,8,10,Banyule,4,81,VIC
2009,8,11,Banyule,0,99,VIC
2009,8,12,Banyule,6,100,VIC
2009,8,13,Banyule,7,100,VIC
2009,8,14,Banyule,4,99,VIC
2009,8,15,Banyule,13,65,VIC
2009,8,16,Banyule,26,57,VIC
2009,8,17,Banyule,15,62,VIC
2009,8,18,Banyule,17,75,VIC
2009,8,19,Banyule,11,65,VIC
2009,8,20,Banyule,0,99,VIC
2009,8,21,Banyule,30,62,VIC
2009,8,22,Banyule,17,67,VIC
2009,8,23,Banyule,20,74,VIC
2009,8,24,Banyule,15,74,VIC
2009,8,25,Banyule,22,64,VIC
2009,8,26,Banyule,31,73,VIC
2009,8,27,Banyule,22,71,VIC
2009,8,28,Banyule,19,69,VIC
2009,8,29,Banyule,24,69,VIC
2009,8,30,Banyule,22,63,VIC
2009,8,31,Banyule,22,71,VIC
2009,9,1,Banyule,11,58,VIC
2009,9,2,Banyule,15,58,VIC
2009,9,3,Banyule,19,41,VIC
2009,9,4,Banyule,24,70,VIC
2009,9,5,Banyule,20,73,VIC
2009,9,6,Banyule,11,59,VIC
2009,9,7,Banyule,6,80,VIC
2009,9,8,Banyule,15,100,VIC
2009,9,9,Banyule,17,83,VIC
2009,9,10,Banyule,13,64,VIC
2009,9,11,Banyule,15,56,VIC
2009,9,12,Banyule,13,38,VIC
2009,9,13,Banyule,4,97,VIC
2009,9,14,Banyule,6,68,VIC
2009,9,15,Banyule,7,69,VIC
2009,9,16,Banyule,9,66,VIC
2009,9,17,Banyule,13,43,VIC
2009,9,18,Banyule,0,69,VIC
2009,9,19,Banyule,26,39,VIC
2009,9,20,Banyule,6,83,VIC
2009,9,21,Banyule,4,76,VIC
2009,9,22,Banyule,20,81,VIC
2009,9,23,Banyule,24,73,VIC
2009,9,24,Banyule,15,76,VIC
2009,9,25,Banyule,24,63,VIC
2009,9,26,Banyule,22,70,VIC
2009,9,27,Banyule,31,69,VIC
2009,9,28,Banyule,17,100,VIC
2009,9,29,Banyule,6,59,VIC
2009,9,30,Banyule,22,41,VIC
2009,10,1,Banyule,11,80,VIC
2009,10,2,Banyule,13,73,VIC
2009,10,3,Banyule,19,77,VIC
2009,10,4,Banyule,0,91,VIC
2009,10,5,Banyule,11,72,VIC
2009,10,6,Banyule,15,88,VIC
2009,10,7,Banyule,11,72,VIC
2009,10,8,Banyule,6,77,VIC
2009,10,9,Banyule,6,79,VIC
2009,10,10,Banyule,6,80,VIC
2009,10,11,Banyule,7,78,VIC
2009,10,12,Banyule,20,50,VIC
2009,10,13,Banyule,28,64,VIC
2009,10,14,Banyule,17,81,VIC
2009,10,15,Banyule,13,87,VIC
2009,10,16,Banyule,4,94,VIC
2009,10,17,Banyule,15,80,VIC
2009,10,18,Banyule,7,72,VIC
2009,10,19,Banyule,4,79,VIC
2009,10,20,Banyule,26,32,VIC
2009,10,21,Banyule,7,80,VIC
2009,10,22,Banyule,15,71,VIC
2009,10,23,Banyule,11,72,VIC
2009,10,24,Banyule,4,77,VIC
2009,10,25,Banyule,19,71,VIC
2009,10,26,Banyule,13,64,VIC
2009,10,27,Banyule,9,75,VIC
2009,10,28,Banyule,6,84,VIC
2009,10,29,Banyule,7,91,VIC
2009,10,30,Banyule,17,71,VIC
2009,10,31,Banyule,15,51,VIC
2009,11,1,Banyule,6,100,VIC
2009,11,2,Banyule,7,82,VIC
2009,11,3,Banyule,13,65,VIC
2009,11,4,Banyule,15,70,VIC
2009,11,5,Banyule,11,73,VIC
2009,11,6,Banyule,7,72,VIC
2009,11,7,Banyule,6,65,VIC
2009,11,8,Banyule,7,46,VIC
2009,11,9,Banyule,7,54,VIC
2009,11,10,Banyule,6,48,VIC
2009,11,11,Banyule,6,52,VIC
2009,11,12,Banyule,7,51,VIC
2009,11,13,Banyule,7,73,VIC
2009,11,14,Banyule,6,53,VIC
2009,11,15,Banyule,9,66,VIC
2009,11,16,Banyule,17,67,VIC
